YEAR,NUMBER,QUESTION,ANSWER,pset,LABEL,dup_same_year,paired
RR2009,b13hc4,健在子女4:去年每月打電話(含msn，視訊)次數?,b13hc4f,b13,子女,Y,GPT
RR2009,b13ic4,健在子女4:去年寫信(含email)次數?,b13ic4f,b13,子女,Y,GPT
RR2009,b13jc4,健在子女4:去年見面次數?,b13jc4f,b13,子女,,GPT
RR2009,b13ac5,健在子女5:排行,b13ac5f,b13,子女,,GPT
RR2009,b13bc5,健在子女5:性別,b13bc5f,b13,子女,Y,GPT
RR2009,b13c01c5,健在子女5:出生年,b13c01ce,b13,子女,Y,GPT
RR2009,b13c02c5,健在子女5:出生月,b13c02ce,b13,子女,Y,GPT
RR2009,b13dc5,健在子女5:教育程度,b13dc5f,b13,子女,Y,GPT
RR2009,b13ec5,健在子女5:目前有沒有工作?,b13ec5f,b13,子女,Y,GPT
RR2009,b13fc5,健在子女5:去年到現在有否改變住處?,b13fc5f,b13,子女,Y,GPT
RR2009,b13gc5,健在子女5:目前住處與您的距離多遠?,b13gc5f,b13,子女,Y,GPT
RR2009,b13hc5,健在子女5:去年每月打電話(含msn，視訊)次數?,b13hc5f,b13,子女,Y,GPT
RR2009,b13ic5,健在子女5:去年寫信(含email)次數?,b13ic5f,b13,子女,Y,GPT
RR2009,b13jc5,健在子女5:去年見面次數?,b13jc5f,b13,子女,Y,GPT
RR2009,b13ac6,健在子女6:排行,b13ac6f,b13,子女,,GPT
RR2009,b13bc6,健在子女6:性別,b13bc6f,b13,子女,Y,GPT
RR2009,b13c01c6,健在子女6:出生年,b13c01cf,b13,子女,Y,GPT
RR2009,b13c02c6,健在子女6:出生月,b13c02cf,b13,子女,Y,GPT
RR2009,b13dc6,健在子女6:教育程度,b13dc6f,b13,子女,Y,GPT
RR2009,b13ec6,健在子女6:目前有沒有工作?,b13ec6f,b13,子女,Y,GPT
RR2009,b13fc6,健在子女6:去年到現在有否改變住處?,b13fc6f,b13,子女,Y,GPT
RR2009,b13gc6,健在子女6:目前住處與您的距離多遠?,b13gc6f,b13,子女,Y,GPT
RR2009,b13hc6,健在子女6:去年每月打電話(含msn，視訊)次數?,b13hc6f,b13,子女,Y,GPT
RR2009,b13ic6,健在子女6:去年寫信(含email)次數?,b13ic6f,b13,子女,Y,
RR2009,b13jc6,健在子女6:去年見面次數?,b13jc6f,b13,子女,Y,
RR2009,b13k01,請問過去一年來，您的子女有沒有給您(或您配偶)零用金，生活費或節慶紅包?,b13k01f,b13,子女,,GPT
RR2009,b13k02,請問過去一年來，若您的子女有給您(或您配偶)零用金，生活費或節慶紅包，平均每個月大約__元,b13k02f,b13,子女,Y,GPT
RR2009,b14a,請問您父親目前的健康情形如何?,b14a,b14,父母,,Y
RR2009,b14b,請問您母親目前的健康情形如何?,b14b,b14,父母,,Y
RR2009,b15a01,請問過去一年來，您的父母有沒有給您(或您配偶)一般生活費上的資助?,b15a01f,b15,父母,Y,GPT
RR2009,b15a02,請問過去一年來，若您的父母有給您(或您配偶)一般生活費上的資助，平均每個月大約__元,b15a02f,b15,父母,Y,GPT
RR2009,b15b01,請問過去一年來，您(或您配偶)有沒有給您父母零用金，生活費或節慶紅包?,b15b01f,b15,父母,Y,GPT
RR2009,b15b02,請問過去一年來，若您(或您配偶)給您父母零用金，生活費或節慶紅包，平均每個月大約__元,b15b02f,b15,父母,Y,GPT
RR2009,b15c01,在去年之中，請問您的父母是否曾經獲得退休金?,b15c01f,b15,父母,Y,GPT
RR2009,b15c02,在去年之中，請問您的父母是否曾經獲得政府社會福利補助?,b15c02f,b15,父母,Y,GPT
RR2009,b16a01,請問您的父親平常是否與他的配偶同住?,b16a01f,b16,父母,Y,GPT
RR2009,b16a02,請問您的父親平常是否與他的已婚兒子同住?,b16a02f,b16,父母,Y,GPT
RR2009,b16a03,請問您的父親平常是否與他的已婚女兒同住?,b16a03f,b16,父母,Y,GPT
RR2009,b16a04,請問您的父親平常是否與他的未婚兒子同住?,b16a04f,b16,父母,Y,GPT
RR2009,b16a05,請問您的父親平常是否與他的未婚女兒同住?,b16a05f,b16,父母,Y,GPT
RR2009,b16a06,請問您的父親平常是否與他的兄弟姊妹同住?,b16a06f,b16,父母,Y,GPT
RR2009,b16a07,請問您的父親平常是否與他的其他親戚同住?,b16a07f,b16,父母,Y,GPT
RR2009,b16a08,請問您的父親平常是否輪流住他的子女家?,b16a08f,b16,父母,Y,GPT
RR2009,b16a09,請問您的父親平常是否獨居?,b16a09f,b16,父母,,GPT
RR2009,b16a10,請問您的父親平常是否住安養機構?,b16a10f,b16,父母,,GPT
RR2009,b16a11,請問您的父親平常是否與已婚孫子女同住?,b16a11f,b16,父母,Y,GPT
RR2009,b16a12,請問您的父親平常是否與已婚外孫子女同住?,b16a12f,b16,父母,Y,GPT
RR2009,b16a13,請問您的父親平常是否與其他人同住?,b16a13f,b16,父母,Y,GPT
RR2009,b16b,請問您父親去年到現在有否改變住處?,b16b,b16,父母,,GPT
RR2009,b16c,請問您父親目前的住處與您的距離多遠?,b16c,b16,父母,,GPT
RR2009,b16d,請問您與您父親去年平均每月打電話(含msn，視訊)次數?,b16d,b16,父母,Y,GPT
RR2009,b16e,請問您與您父親去年見面次數?,b16e,b16,父母,Y,GPT
RR2009,b17a01,請問您的母親平常是否與她的配偶同住?,b17a01f,b17,父母,Y,GPT
RR2009,b17a02,請問您的母親平常是否與她的已婚兒子同住?,b17a02f,b17,父母,Y,GPT
RR2009,b17a03,請問您的母親平常是否與她的已婚女兒同住?,b17a03f,b17,父母,Y,GPT
RR2009,b17a04,請問您的母親平常是否與她的未婚兒子同住?,b17a04f,b17,父母,Y,GPT
RR2009,b17a05,請問您的母親平常是否與她的未婚女兒同住?,b17a05f,b17,父母,Y,GPT
RR2009,b17a06,請問您的母親平常是否與她的兄弟姊妹同住?,b17a06f,b17,父母,Y,GPT
RR2009,b17a07,請問您的母親平常是否與她的其他親戚同住?,b17a07f,b17,父母,Y,GPT
RR2009,b17a08,請問您的母親平常是否輪流住她的子女家?,b17a08f,b17,父母,Y,GPT
RR2009,b17a09,請問您的母親平常是否獨居?,b17a09f,b17,父母,,GPT
RR2009,b17a10,請問您的母親平常是否住安養機構?,b17a10f,b17,父母,,GPT
RR2009,b17a11,請問您的母親平常是否與已婚孫子女同住?,b17a11f,b17,父母,Y,GPT
RR2009,b17a12,請問您的母親平常是否與已婚外孫子女同住?,b17a12f,b17,父母,Y,GPT
RR2009,b17a13,請問您的母親平常是否與其他人同住?,b17a13f,b17,父母,Y,GPT
RR2009,b17b,請問您母親去年到現在有否改變住處?,b17b,b17,父母,,GPT
RR2009,b17c,請問您母親目前的住處與您的距離多遠?,b17c,b17,父母,Y,GPT
RR2009,b17d,請問您與您母親去年平均每月打電話(含msn，視訊)次數?,b17d,b17,父母,Y,GPT
RR2009,b17e,請問您與您母親去年見面次數?,b17e,b17,父母,Y,GPT
RR2009,b18a,請問您配偶父親的最高教育程度是什麼?,b18a,b18,配偶父母,,NOT FOUND
RR2009,b18b,請問您配偶的父親是原住民，台灣閩南人，台灣客家人還是外省人(大陸各省市)?,b18b,b18,配偶父母,,NOT FOUND
RR2009,b18c,請問您配偶的母親是原住民，台灣閩南人，台灣客家人還是外省人(大陸各省市)?,b18c,b18,配偶父母,,NOT FOUND
RR2009,b18d,請問您配偶父親目前的健康情形如何?,b18d,b18,配偶父母,,NOT FOUND
RR2009,b18e,請問您配偶母親目前的健康情形如何?,b18e,b18,配偶父母,,NOT FOUND
RR2009,b19a01,請問過去一年來，您配偶的父母有沒有給您(或您配偶)一般生活費上的資助?,b19a01f,b19,配偶父母,Y,GPT
RR2009,b19a02,請問過去一年來，若您配偶的父母有給您(或您配偶)一般生活費上的資助，平均每個月大約__元,b19a02f,b19,配偶父母,Y,GPT
RR2009,b19b01,請問過去一年來，您(或您配偶)有沒有給您配偶父母零用金，生活費或節慶紅包?,b19b01f,b19,配偶父母,Y,GPT
RR2009,b19b02,請問過去一年來，若您(或您配偶)有給您配偶父母零用金，生活費或節慶紅包，平均每個月大約__元?,b19b02f,b19,配偶父母,Y,GPT
RR2009,b19c01,在去年之中，請問您配偶的父母是否曾經獲得退休金?,b19c01f,b19,配偶父母,Y,GPT
RR2009,b19c02,在去年之中，請問您配偶的父母是否曾經獲得政府社會福利補助?,b19c02f,b19,配偶父母,Y,GPT
RR2009,b20a01,請問您配偶的父親平常是否與他的配偶同住?,b20a01f,b20,配偶父母,Y,GPT
RR2009,b20a02,請問您配偶的父親平常是否與他的已婚兒子同住?,b20a02f,b20,配偶父母,Y,GPT
RR2009,b20a03,請問您配偶的父親平常是否與他的已婚女兒同住?,b20a03f,b20,配偶父母,Y,GPT
RR2009,b20a04,請問您配偶的父親平常是否與他的未婚兒子同住?,b20a04f,b20,配偶父母,Y,GPT
RR2009,b20a05,請問您配偶的父親平常是否與他的未婚女兒同住?,b20a05f,b20,配偶父母,Y,GPT
RR2009,b20a06,請問您配偶的父親平常是否與他的兄弟姊妹同住?,b20a06f,b20,配偶父母,Y,GPT
RR2009,b20a07,請問您配偶的父親平常是否與他的其他親戚同住?,b20a07f,b20,配偶父母,Y,GPT
RR2009,b20a08,請問您配偶的父親平常是否輪流住他的子女家?,b20a08f,b20,配偶父母,Y,GPT
RR2009,b20a09,請問您配偶的父親平常是否獨居?,b20a09f,b20,配偶父母,,GPT
RR2009,b20a10,請問您配偶的父親平常是否住安養機構?,b20a10f,b20,配偶父母,,GPT
RR2009,b20a11,請問您配偶的父親平常是否與已婚孫子女同住?,b20a11f,b20,配偶父母,Y,GPT
RR2009,b20a12,請問您配偶的父親平常是否與已婚外孫子女同住?,b20a12f,b20,配偶父母,Y,GPT
RR2009,b20a13,請問您配偶的父親平常是否與其他人同住?,b20a13f,b20,配偶父母,Y,GPT
RR2009,b20b,請問您配偶的父親去年到現在有否改變住處?,b20b,b20,配偶父母,,GPT
RR2009,b20c,請問您配偶父親目前的住處與您的距離多遠?,b20c,b20,配偶父母,,GPT
RR2009,b20d,請問您與您配偶父親去年平均每月打電話(含msn，視訊)次數?,b20d,b20,配偶父母,Y,GPT
RR2009,b20e,請問您與您配偶父親去年見面次數?,b20e,b20,配偶父母,Y,GPT
RR2009,b21a01,請問您配偶的母親平常是否與她的配偶同住?,b21a01f,b21,配偶父母,Y,GPT
RR2009,b21a02,請問您配偶的母親平常是否與她的已婚兒子同住?,b21a02f,b21,配偶父母,Y,GPT
RR2009,b21a03,請問您配偶的母親平常是否與她的已婚女兒同住?,b21a03f,b21,配偶父母,Y,GPT
RR2009,b21a04,請問您配偶的母親平常是否與她的未婚兒子同住?,b21a04f,b21,配偶父母,Y,GPT
RR2009,b21a05,請問您配偶的母親平常是否與她的未婚女兒同住?,b21a05f,b21,配偶父母,Y,GPT
RR2009,b21a06,請問您配偶的母親平常是否與她的兄弟姊妹同住?,b21a06f,b21,配偶父母,Y,GPT
RR2009,b21a07,請問您配偶的母親平常是否與她的其他親戚同住?,b21a07f,b21,配偶父母,Y,GPT
RR2009,b21a08,請問您配偶的母親平常是否輪流住她的子女家?,b21a08f,b21,配偶父母,Y,GPT
RR2009,b21a09,請問您配偶的母親平常是否獨居?,b21a09f,b21,配偶父母,,GPT
RR2009,b21a10,請問您配偶的母親平常是否住安養機構?,b21a10f,b21,配偶父母,,GPT
RR2009,b21a11,請問您配偶的母親平常是否與已婚孫子女同住?,b21a11f,b21,配偶父母,Y,
RR2009,b21a12,請問您配偶的母親平常是否與已婚外孫子女同住?,b21a12f,b21,配偶父母,Y,
RR2009,b21a13,請問您配偶的母親平常是否與其他人同住?,b21a13f,b21,配偶父母,Y,
RR2009,b21b,請問您配偶母親去年到現在有否改變住處?,b21b,b21,配偶父母,,GPT
RR2009,b21c,請問您配偶母親目前的住處與您的距離多遠?,b21c,b21,配偶父母,Y,GPT
RR2009,b21d,請問您與您配偶母親去年平均每月打電話(含msn，視訊)次數?,b21d,b21,配偶父母,Y,GPT
RR2009,b21e,請問您與您配偶母親去年見面次數?,b21e,b21,配偶父母,Y,GPT
RR2009,b22z01,請問您總共有幾個兄弟姊妹(不含受訪者本人)?,b22z01f,b22,兄弟姐妹,,NOT FOUND
RR2009,b22z02,請問您有兄幾人?,b22z02f,b22,兄弟姐妹,Y,NOT FOUND
RR2009,b22z03,請問您有弟幾人?,b22z03f,b22,兄弟姐妹,Y,NOT FOUND
RR2009,b22z04,請問您有姊幾人?,b22z04f,b22,兄弟姐妹,Y,NOT FOUND
RR2009,b22z05,請問您有妹幾人?,b22z05f,b22,兄弟姐妹,Y,NOT FOUND
RR2009,b23s1,兄弟姊妹1:性別,b23s1f,b23,兄弟姐妹,Y,NOT FOUND
RR2009,b24s1,兄弟姊妹1:排行,b24s1f,b24,兄弟姐妹,,NOT FOUND
RR2009,b25s1,兄弟姊妹1:出生年,b25s1f,b25,兄弟姐妹,Y,NOT FOUND
RR2009,b26s1,兄弟姊妹1:是否與父母同住,b26s1f,b26,兄弟姐妹,Y,NOT FOUND
RR2009,b27s1,兄弟姊妹1:是否與您同住,b27s1f,b27,兄弟姐妹,Y,NOT FOUND
RR2009,b28s1,兄弟姊妹1:目前住處與您的距離,b28s1f,b28,兄弟姐妹,Y,NOT FOUND
RR2009,b29z01s1,兄弟姊妹1:居住地區,b29z01sa,b29,兄弟姐妹,Y,NOT FOUND
RR2009,b29z02s1,兄弟姊妹1:居住地區碼,b29z02sa,b29,兄弟姐妹,Y,NOT FOUND
RR2009,b30s1,兄弟姊妹1:目前的婚姻狀況,b30s1f,b30,兄弟姐妹,Y,NOT FOUND
RR2009,b31s1,兄弟姊妹1:教育程度,b31s1f,b31,兄弟姐妹,Y,NOT FOUND
RR2009,b32s1,兄弟姊妹1:目前有沒有工作,b32s1f,b32,兄弟姐妹,Y,NOT FOUND
RR2009,b33s1,兄弟姊妹1:目前/前一份工作的職業,b33s1f,b33,兄弟姐妹,Y,NOT FOUND
RR2009,b34s1,兄弟姊妹1:為誰工作,b34s1f,b34,兄弟姐妹,Y,NOT FOUND
RR2009,b35s1,兄弟姊妹1:去年主要聯絡方式,b35s1f,b35,兄弟姐妹,Y,NOT FOUND
RR2009,b36s1,兄弟姊妹1:去年聯絡天數,b36s1f,b36,兄弟姐妹,Y,NOT FOUND
RR2009,b23s2,兄弟姊妹2:性別,b23s2f,b23,兄弟姐妹,Y,NOT FOUND
RR2009,b24s2,兄弟姊妹2:排行,b24s2f,b24,兄弟姐妹,,NOT FOUND
RR2009,b25s2,兄弟姊妹2:出生年,b25s2f,b25,兄弟姐妹,Y,NOT FOUND
RR2009,b26s2,兄弟姊妹2:是否與父母同住,b26s2f,b26,兄弟姐妹,Y,NOT FOUND
RR2009,b27s2,兄弟姊妹2:是否與您同住,b27s2f,b27,兄弟姐妹,Y,NOT FOUND
RR2009,b28s2,兄弟姊妹2:目前住處與您的距離,b28s2f,b28,兄弟姐妹,Y,NOT FOUND
RR2009,b29z01s2,兄弟姊妹2:居住地區,b29z01sb,b29,兄弟姐妹,Y,NOT FOUND
RR2009,b29z02s2,兄弟姊妹2:居住地區碼,b29z02sb,b29,兄弟姐妹,Y,NOT FOUND
RR2009,b30s2,兄弟姊妹2:目前的婚姻狀況,b30s2f,b30,兄弟姐妹,Y,NOT FOUND
RR2009,b31s2,兄弟姊妹2:教育程度,b31s2f,b31,兄弟姐妹,Y,NOT FOUND
RR2009,b32s2,兄弟姊妹2:目前有沒有工作,b32s2f,b32,兄弟姐妹,Y,NOT FOUND
RR2009,b33s2,兄弟姊妹2:目前/前一份工作的職業,b33s2f,b33,兄弟姐妹,Y,NOT FOUND
RR2009,b34s2,兄弟姊妹2:為誰工作,b34s2f,b34,兄弟姐妹,Y,NOT FOUND
RR2009,b35s2,兄弟姊妹2:去年主要聯絡方式,b35s2f,b35,兄弟姐妹,Y,NOT FOUND
RR2009,b36s2,兄弟姊妹2:去年聯絡天數,b36s2f,b36,兄弟姐妹,Y,NOT FOUND
RR2009,b23s3,兄弟姊妹3:性別,b23s3f,b23,兄弟姐妹,,NOT FOUND
RR2009,b24s3,兄弟姊妹3:排行,b24s3f,b24,兄弟姐妹,,NOT FOUND
RR2009,b25s3,兄弟姊妹3:出生年,b25s3f,b25,兄弟姐妹,,NOT FOUND
RR2009,b26s3,兄弟姊妹3:是否與父母同住,b26s3f,b26,兄弟姐妹,Y,NOT FOUND
RR2009,b27s3,兄弟姊妹3:是否與您同住,b27s3f,b27,兄弟姐妹,Y,NOT FOUND
RR2009,b28s3,兄弟姊妹3:目前住處與您的距離,b28s3f,b28,兄弟姐妹,Y,NOT FOUND
RR2009,b29z01s3,兄弟姊妹3:居住地區,b29z01sc,b29,兄弟姐妹,,NOT FOUND
RR2009,b29z02s3,兄弟姊妹3:居住地區碼,b29z02sc,b29,兄弟姐妹,Y,NOT FOUND
RR2009,b30s3,兄弟姊妹3:目前的婚姻狀況,b30s3f,b30,兄弟姐妹,Y,NOT FOUND
RR2009,b31s3,兄弟姊妹3:教育程度,b31s3f,b31,兄弟姐妹,Y,NOT FOUND
RR2009,b32s3,兄弟姊妹3:目前有沒有工作,b32s3f,b32,兄弟姐妹,,NOT FOUND
RR2009,b33s3,兄弟姊妹3:目前/前一份工作的職業,b33s3f,b33,兄弟姐妹,Y,NOT FOUND
RR2009,b34s3,兄弟姊妹3:為誰工作,b34s3f,b34,兄弟姐妹,Y,NOT FOUND
RR2009,b35s3,兄弟姊妹3:去年主要聯絡方式,b35s3f,b35,兄弟姐妹,,NOT FOUND
RR2009,b36s3,兄弟姊妹3:去年聯絡天數,b36s3f,b36,兄弟姐妹,,NOT FOUND
RR2009,b23s4,兄弟姊妹4:性別,b23s4f,b23,兄弟姐妹,,NOT FOUND
RR2009,b24s4,兄弟姊妹4:排行,b24s4f,b24,兄弟姐妹,,NOT FOUND
RR2009,b25s4,兄弟姊妹4:出生年,b25s4f,b25,兄弟姐妹,,NOT FOUND
RR2009,b26s4,兄弟姊妹4:是否與父母同住,b26s4f,b26,兄弟姐妹,Y,NOT FOUND
RR2009,b27s4,兄弟姊妹4:是否與您同住,b27s4f,b27,兄弟姐妹,Y,NOT FOUND
RR2009,b28s4,兄弟姊妹4:目前住處與您的距離,b28s4f,b28,兄弟姐妹,Y,NOT FOUND
RR2009,b29z01s4,兄弟姊妹4:居住地區,b29z01sd,b29,兄弟姐妹,,NOT FOUND
RR2009,b29z02s4,兄弟姊妹4:居住地區碼,b29z02sd,b29,兄弟姐妹,Y,NOT FOUND
RR2009,b30s4,兄弟姊妹4:目前的婚姻狀況,b30s4f,b30,兄弟姐妹,Y,NOT FOUND
RR2009,b31s4,兄弟姊妹4:教育程度,b31s4f,b31,兄弟姐妹,Y,NOT FOUND
RR2009,b32s4,兄弟姊妹4:目前有沒有工作,b32s4f,b32,兄弟姐妹,,NOT FOUND
RR2009,b33s4,兄弟姊妹4:目前/前一份工作的職業,b33s4f,b33,兄弟姐妹,Y,NOT FOUND
RR2009,b34s4,兄弟姊妹4:為誰工作,b34s4f,b34,兄弟姐妹,Y,NOT FOUND
RR2009,b35s4,兄弟姊妹4:去年主要聯絡方式,b35s4f,b35,兄弟姐妹,Y,NOT FOUND
RR2009,b36s4,兄弟姊妹4:去年聯絡天數,b36s4f,b36,兄弟姐妹,,NOT FOUND
RR2009,b23s5,兄弟姊妹5:性別,b23s5f,b23,兄弟姐妹,,NOT FOUND
RR2009,b24s5,兄弟姊妹5:排行,b24s5f,b24,兄弟姐妹,,NOT FOUND
RR2009,b25s5,兄弟姊妹5:出生年,b25s5f,b25,兄弟姐妹,,NOT FOUND
RR2009,b26s5,兄弟姊妹5:是否與父母同住,b26s5f,b26,兄弟姐妹,Y,NOT FOUND
RR2009,b27s5,兄弟姊妹5:是否與您同住,b27s5f,b27,兄弟姐妹,Y,NOT FOUND
RR2009,b28s5,兄弟姊妹5:目前住處與您的距離,b28s5f,b28,兄弟姐妹,Y,NOT FOUND
RR2009,b29z01s5,兄弟姊妹5:居住地區,b29z01se,b29,兄弟姐妹,,NOT FOUND
RR2009,b29z02s5,兄弟姊妹5:居住地區碼,b29z02se,b29,兄弟姐妹,Y,NOT FOUND
RR2009,b30s5,兄弟姊妹5:目前的婚姻狀況,b30s5f,b30,兄弟姐妹,Y,NOT FOUND
RR2009,b31s5,兄弟姊妹5:教育程度,b31s5f,b31,兄弟姐妹,Y,NOT FOUND
RR2009,b32s5,兄弟姊妹5:目前有沒有工作,b32s5f,b32,兄弟姐妹,,NOT FOUND
RR2009,b33s5,兄弟姊妹5:目前/前一份工作的職業,b33s5f,b33,兄弟姐妹,Y,NOT FOUND
RR2009,b34s5,兄弟姊妹5:為誰工作,b34s5f,b34,兄弟姐妹,Y,NOT FOUND
RR2009,b35s5,兄弟姊妹5:去年主要聯絡方式,b35s5f,b35,兄弟姐妹,Y,NOT FOUND
RR2009,b36s5,兄弟姊妹5:去年聯絡天數,b36s5f,b36,兄弟姐妹,,NOT FOUND
RR2009,b23s6,最小手足:性別,b23s6f,b23,兄弟姐妹,,NOT FOUND
RR2009,b24s6,最小手足:排行,b24s6f,b24,兄弟姐妹,,NOT FOUND
RR2009,b25s6,最小手足:出生年,b25s6f,b25,兄弟姐妹,,NOT FOUND
RR2009,b26s6,最小手足:是否與父母同住,b26s6f,b26,兄弟姐妹,,NOT FOUND
RR2009,b27s6,最小手足:是否與您同住,b27s6f,b27,兄弟姐妹,,NOT FOUND
RR2009,b28s6,最小手足:目前住處與您的距離,b28s6f,b28,兄弟姐妹,,NOT FOUND
RR2009,b29z01s6,最小手足:居住地區,b29z01sf,b29,兄弟姐妹,,NOT FOUND
RR2009,b29z02s6,最小手足:居住地區碼,b29z02sf,b29,兄弟姐妹,,NOT FOUND
RR2009,b30s6,最小手足:目前的婚姻狀況,b30s6f,b30,兄弟姐妹,,NOT FOUND
RR2009,b31s6,最小手足:教育程度,b31s6f,b31,兄弟姐妹,,NOT FOUND
RR2009,b32s6,最小手足:目前有沒有工作,b32s6f,b32,兄弟姐妹,,NOT FOUND
RR2009,b33s6,最小手足:目前/前一份工作的職業,b33s6f,b33,兄弟姐妹,,NOT FOUND
RR2009,b34s6,最小手足:為誰工作,b34s6f,b34,兄弟姐妹,,NOT FOUND
RR2009,b35s6,最小手足:去年主要聯絡方式,b35s6f,b35,兄弟姐妹,,NOT FOUND
RR2009,b36s6,最小手足:去年聯絡天數,b36s6f,b36,兄弟姐妹,,NOT FOUND
RR2009,b37,如果您前面談到的兄弟姊妹都沒有和您的父母同住，有沒有其他兄弟姊妹是和父母同住的?,b37f,b37,兄弟姐妹,,NOT FOUND
RR2009,b38a,與父母同住之手足:性別,b38a,b38,兄弟姐妹,,NOT FOUND
RR2009,b38b,與父母同住之手足:排行,b38b,b38,兄弟姐妹,,NOT FOUND
RR2009,b38c,與父母同住之手足:出生年,b38c,b38,兄弟姐妹,,NOT FOUND
RR2009,b38d,與父母同住之手足:目前住處與您的距離,b38d,b38,兄弟姐妹,,NOT FOUND
RR2009,b38e01,與父母同住之手足:居住地區,b38e01f,b38,兄弟姐妹,,NOT FOUND
RR2009,b38e02,與父母同住之手足:居住地區碼,b38e02f,b38,兄弟姐妹,,NOT FOUND
RR2009,b38f,與父母同住之手足:目前的婚姻狀況,b38f,b38,兄弟姐妹,,NOT FOUND
RR2009,b38g,與父母同住之手足:教育程度,b38g,b38,兄弟姐妹,,NOT FOUND
RR2009,b38h,與父母同住之手足:目前有沒有工作,b38h,b38,兄弟姐妹,,NOT FOUND
RR2009,b38i,與父母同住之手足:目前/前一份工作的職業,b38i,b38,兄弟姐妹,,NOT FOUND
RR2009,b38j,與父母同住之手足:為誰工作,b38j,b38,兄弟姐妹,,NOT FOUND
RR2009,b38k,與父母同住之手足:去年主要聯絡方式,b38k,b38,兄弟姐妹,,NOT FOUND
RR2009,b39z01,在去年(97)之中，您的家庭是否曾經從兄弟姊妹得到資助或貸款?,b39z01f,b39,親戚往來,Y,GPT
RR2009,b39z02,在去年(97)之中，您的家庭是否曾經從配偶的兄弟姊妹得到資助或貸款?,b39z02f,b39,親戚往來,Y,GPT
RR2009,b39z03,在去年(97)之中，您的家庭是否曾經從其他親戚得到資助或貸款?,b39z03f,b39,親戚往來,Y,GPT
RR2009,b39z04,在去年(97)之中，您的家庭是否曾經從朋友或同事得到資助或貸款?,b39z04f,b39,親戚往來,,GPT
RR2009,c01a,在去年(97年)之中，請問您平均每週大約花多少時間作家務工作?,c01a,c01,家庭決策及收支,,Y
RR2009,c01b,請問您的配偶平均每週大約花多少時間作家務工作?,c01b,c01,家庭決策及收支,,Y
RR2009,c02z01,在去年(97年)之中，您(或您的配偶)有沒有經營，投資事業或做生意?,c02z01f,c02,家庭決策及收支,,GPT
RR2009,c02z02,若有經營，投資事業或做生意，去年獲利或虧損約__元,c02z02f,c02,家庭決策及收支,,GPT
RR2009,c03a01,在去年(97年)之中，如果您有工作的話，全部的工作收入大約有多少?,c03a01f,c03,家庭決策及收支,,GPT
RR2009,c03a02,若您有工作，過去一年的收入大約__元,c03a02f,c03,家庭決策及收支,,GPT
RR2009,c03b01,在去年(97年)之中，如果您的配偶有工作的話，全部的工作收入大約有多少?,c03b01f,c03,家庭決策及收支,,GPT
RR2009,c03b02,若您的配偶有工作，過去一年的收入大約__元,c03b02f,c03,家庭決策及收支,,GPT
RR2009,c04a01,在去年(97年)之中，您是否曾經領取退休金?,c04a01f,c04,家庭決策及收支,,NOT FOUND
RR2009,c04a02,按月領取，每月__元,c04a02f,c04,家庭決策及收支,,NOT FOUND
RR2009,c04a03,按年領取，每年__元,c04a03f,c04,家庭決策及收支,,NOT FOUND
RR2009,c04a04,一次領清，總共__元,c04a04f,c04,家庭決策及收支,,NOT FOUND
RR2009,c04a05,每年分數次，總共__元,c04a05f,c04,家庭決策及收支,,NOT FOUND
RR2009,c04a06,先領一部份，然後再按月領取，去年共領__元,c04a06f,c04,家庭決策及收支,,NOT FOUND
RR2009,c04b01,在去年(97年)之中，您的配偶是否曾經領取退休金?,c04b01f,c04,家庭決策及收支,,NOT FOUND
RR2009,c04b02,配偶按月領取，每月__元,c04b02f,c04,家庭決策及收支,,NOT FOUND
RR2009,c04b03,配偶按年領取，每年__元,c04b03f,c04,家庭決策及收支,,NOT FOUND
RR2009,c04b04,配偶一次領清，總共__元,c04b04f,c04,家庭決策及收支,,NOT FOUND
RR2009,c04b05,配偶每年分數次，總共__元,c04b05f,c04,家庭決策及收支,,NOT FOUND
RR2009,c04b06,配偶先領一部份，然後再按月領取，去年共領__元,c04b06f,c04,家庭決策及收支,,NOT FOUND
RR2009,c05z01,除了上面所談到的這些收入之外，您或您的配偶是否有利息收入?,c05z01f,c05,家庭決策及收支,,GPT
RR2009,c05z02,若有利息收入，去年的收入大約__元,c05z02f,c05,家庭決策及收支,,GPT
RR2009,c05z03,除了上面所談到的這些收入之外，您或您的配偶是否有租金收入?,c05z03f,c05,家庭決策及收支,,GPT
RR2009,c05z04,若有租金收入，去年的收入大約__元,c05z04f,c05,家庭決策及收支,,GPT
RR2009,c05z05,除了上面所談到的這些收入之外，您或您的配偶是否有股利收入?,c05z05f,c05,家庭決策及收支,Y,GPT
RR2009,c05z06,若有股利收入，去年的收入大約__元,c05z06f,c05,家庭決策及收支,,GPT
RR2009,c05z07,除了上面所談到的這些收入之外，您或您的配偶是否有其他收入來源?,c05z07f,c05,家庭決策及收支,Y,GPT
RR2009,c05z08,若有其他收入來源，去年的收入大約__元,c05z08f,c05,家庭決策及收支,,GPT
RR2009,c06a01,在去年之中，您的家庭是否曾經得到政府的中低收入戶生活補助?,c06a01f,c06,資助,,GPT
RR2009,c06a02,在去年之中，您的家庭是否曾經得到政府的傷病醫療費用補助?,c06a02f,c06,資助,,GPT
