YEAR,NUMBER,QUESTION,ANSWER,pset,LABEL,dup_same_year,paired
RR2008,d02f,就您過去一個月的感覺及您對周遭生活的感受，您覺得悶悶不樂和憂鬱,D02F,d02,健康狀況,,
RR2008,d02g,就您過去一個月的感覺及您對周遭生活的感受，您覺得非常沮喪，沒有任何事情可以讓您高興起來?,D02G,d02,健康狀況,,
RR2008,d02h,就您過去一個月的感覺及您對周遭生活的感受，您覺得安心,D02H,d02,健康狀況,,
RR2008,d02i,就您過去一個月的感覺及您對周遭生活的感受，您覺得心情平靜?,D02I,d02,健康狀況,,
RR2009,x03z02,訪問開始時間_日,x03z02f,x03,問卷資訊,Y,
RR2009,x03z03,訪問開始時間_時,x03z03f,x03,問卷資訊,Y,
RR2009,x03z04,訪問開始時間_分,x03z04f,x03,問卷資訊,Y,
RR2009,a04d,請問您認為經常抽煙的一百人當中，有多少人會因為抽煙得到肺癌?,a04d,a04,健康狀況,,
RR2009,a04f,請問您是從幾歲開始抽煙的?,a04f,a04,健康狀況,,
RR2009,a06z01,請問您目前的主要工作與97年1月的主要工作有何不同?雇主改變,a06z01f,a06,工作,Y,
RR2009,a06z02,請問您目前的主要工作與97年1月的主要工作有何不同?97年1月後才開始工作,a06z02f,a06,工作,Y,
RR2009,a06z03,請問您目前的主要工作與97年1月的主要工作有何不同?工作內容改變,a06z03f,a06,工作,Y,
RR2009,a06z04,請問您目前的主要工作與97年1月的主要工作有何不同?職位改變,a06z04f,a06,工作,Y,
RR2009,a06z05,請問您目前的主要工作與97年1月的主要工作有何不同?工作地點改變,a06z05f,a06,工作,Y,
RR2009,a06z06,請問您目前的主要工作與97年1月的主要工作有何不同?沒有改變,a06z06f,a06,工作,Y,
RR2009,a06z07,請問您目前的主要工作與97年1月的主要工作有何不同?其他,a06z07f,a06,工作,Y,
RR2009,a07b,請問您自願離開原來工作的原因是什麼?,a07b,a07,工作,Y,
RR2009,a07c,請問您非自願離開原來工作的原因是什麼?,a07c,a07,工作,Y,
RR2009,a09a01,請問您目前的工作是__行業,a09a01f,a09,工作,Y,
RR2009,a09a02,請問您目前的工作是__職業,a09a02f,a09,工作,Y,
RR2009,a09b,您目前的工作是否有管理其他員工?,a09b,a09,工作,,
RR2009,a09c,您目前總共管理幾個人?,a09c,a09,工作,,
RR2009,a09d,在您管理的人當中，是否還有人管理其他的人?,a09d,a09,工作,,
RR2009,a09e,您在您目前的公司或機構裡，有沒有參與重要決策?,a09e,a09,工作,,
RR2009,a09g01,平常您每天上下班總共需要多少交通時間?,a09g01f,a09,工作,Y,
RR2009,a09g02,若需要交通時間，約__分鐘(以最常用的交通工具為主),a09g02f,a09,工作,Y,
RR2009,a10a,您這份工作平均每個月的總收入有多少?,a10a,a10,工作,Y,
RR2009,a10b,您這份工作平均每個月的總收入大約有多少?,a10b,a10,工作,Y,
RR2009,a11a,在正常的情形下，您這份工作平均每週大約工作幾個小時?,a11a,a11,工作,Y,
RR2009,a11b01,請問您這份工作做了多久了?__年,a11b01f,a11,工作,Y,
RR2009,a11b02,請問您這份工作做了多久了?又__月,a11b02f,a11,工作,Y,
RR2009,a13a01,請問您目前的兼差工作是__行業,a13a01f,a13,工作：訓練及證照,Y,
RR2009,a13a02,請問您目前的兼差工作是__職業,a13a02f,a13,工作：訓練及證照,Y,
RR2009,a13d,在正常的情形下，您這份兼差平均每週大約工作幾個小時?,a13d,a13,工作：訓練及證照,Y,
RR2009,a15b02,若有，從開始找工作到目前為止已找了__月,a15b02f,a15,工作,Y,
RR2009,a15b03,若有，從開始找工作到目前為止又找了__週,a15b03f,a15,工作,Y,
RR2009,a16z02,結婚/再婚年次,a16z02f,a16,婚姻狀況,,
RR2009,a17z01,請問(他/她)是在哪一年出生的?民國__年,a17z01f,a17,配偶：基本資料,Y,
RR2009,a17z02,請問(他/她)是在哪一年出生的?__月份,a17z02f,a17,配偶：基本資料,Y,
RR2009,a21z01,請問(他/她)目前的主要工作與97年1月的主要工作有何不同?雇主改變,a21z01f,a21,配偶：工作,Y,
RR2009,a21z02,請問(他/她)目前的主要工作與97年1月的主要工作有何不同?97年1月後才開始工作,a21z02f,a21,配偶：工作,Y,
RR2009,a21z03,請問(他/她)目前的主要工作與97年1月的主要工作有何不同?工作內容改變,a21z03f,a21,配偶：工作,Y,
RR2009,a21z04,請問(他/她)目前的主要工作與97年1月的主要工作有何不同?職位改變,a21z04f,a21,配偶：工作,Y,
RR2009,a21z05,請問(他/她)目前的主要工作與97年1月的主要工作有何不同?工作地點改變,a21z05f,a21,配偶：工作,Y,
RR2009,a21z06,請問(他/她)目前的主要工作與97年1月的主要工作有何不同?沒有改變,a21z06f,a21,配偶：工作,Y,
RR2009,a21z07,請問(他/她)目前的主要工作與97年1月的主要工作有何不同?其他,a21z07f,a21,配偶：工作,Y,
RR2009,a22b,請問(他/她)自願離開原來工作的原因是什麼?,a22b,a22,配偶：工作,Y,
RR2009,a22c,請問(他/她)非自願離開原來工作的原因是什麼?,a22c,a22,配偶：工作,Y,
RR2009,a24a01,請問(他/她)目前的工作是__行業,a24a01f,a24,配偶：工作,Y,
RR2009,a24a02,請問(他/她)目前的工作是__職業,a24a02f,a24,配偶：工作,Y,
RR2009,a24c01,平常(他/她)每天上下班總共需要多少交通時間?,a24c01f,a24,配偶：工作,Y,
RR2009,a24c02,若需要交通時間，約__分鐘(以最常用的交通工具為主),a24c02f,a24,配偶：工作,Y,
RR2009,a25a,(他/她)這份工作平均每個月的總收入有多少?,a25a,a25,配偶：工作,Y,
RR2009,a25b,(他/她)這份工作平均每個月的總收入大約有多少?,a25b,a25,配偶：工作,Y,
RR2009,a26b01,請問(他/她)這份工作做了多久了?__年,a26b01f,a26,配偶：工作,Y,
RR2009,a26b02,請問(他/她)這份工作做了多久了?又__月,a26b02f,a26,配偶：工作,Y,
RR2009,a28b02,若有，從開始找工作到目前為止已找了__月,a28b02f,a28,配偶：工作,Y,
RR2009,a28b03,若有，從開始找工作到目前為止又找了__週,a28b03f,a28,配偶：工作,Y,
RR2009,b13c01c1,健在子女1:出生年,b13c01ca,b13,子女,Y,
RR2009,b13c02c1,健在子女1:出生月,b13c02ca,b13,子女,Y,
RR2009,b13gc1,健在子女1:目前住處與您的距離多遠?,b13gc1f,b13,子女,Y,
RR2009,b13hc1,健在子女1:去年每月打電話(含msn，視訊)次數?,b13hc1f,b13,子女,Y,
RR2009,b13ic1,健在子女1:去年寫信(含email)次數?,b13ic1f,b13,子女,Y,
RR2009,b13jc1,健在子女1:去年見面次數?,b13jc1f,b13,子女,,
RR2009,b13gc2,健在子女2:目前住處與您的距離多遠?,b13gc2f,b13,子女,Y,
RR2009,b13hc2,健在子女2:去年每月打電話(含msn，視訊)次數?,b13hc2f,b13,子女,Y,
RR2009,b13ic2,健在子女2:去年寫信(含email)次數?,b13ic2f,b13,子女,Y,
RR2009,b13jc2,健在子女2:去年見面次數?,b13jc2f,b13,子女,,
RR2009,b13fc3,健在子女3:去年到現在有否改變住處?,b13fc3f,b13,子女,Y,
RR2009,b13gc3,健在子女3:目前住處與您的距離多遠?,b13gc3f,b13,子女,Y,
RR2009,b13hc3,健在子女3:去年每月打電話(含msn，視訊)次數?,b13hc3f,b13,子女,Y,
RR2009,b13ic3,健在子女3:去年寫信(含email)次數?,b13ic3f,b13,子女,Y,
RR2009,b13jc3,健在子女3:去年見面次數?,b13jc3f,b13,子女,,
RR2009,b13fc4,健在子女4:去年到現在有否改變住處?,b13fc4f,b13,子女,Y,
RR2009,b13gc4,健在子女4:目前住處與您的距離多遠?,b13gc4f,b13,子女,Y,
RR2009,b13hc4,健在子女4:去年每月打電話(含msn，視訊)次數?,b13hc4f,b13,子女,Y,
RR2009,b13ic4,健在子女4:去年寫信(含email)次數?,b13ic4f,b13,子女,Y,
RR2009,b13jc4,健在子女4:去年見面次數?,b13jc4f,b13,子女,,
RR2009,b13bc5,健在子女5:性別,b13bc5f,b13,子女,Y,
RR2009,b13c01c5,健在子女5:出生年,b13c01ce,b13,子女,Y,
RR2009,b13c02c5,健在子女5:出生月,b13c02ce,b13,子女,Y,
RR2009,b13dc5,健在子女5:教育程度,b13dc5f,b13,子女,Y,
RR2009,b13ec5,健在子女5:目前有沒有工作?,b13ec5f,b13,子女,Y,
RR2009,b13fc5,健在子女5:去年到現在有否改變住處?,b13fc5f,b13,子女,Y,
RR2009,b13gc5,健在子女5:目前住處與您的距離多遠?,b13gc5f,b13,子女,Y,
RR2009,b13hc5,健在子女5:去年每月打電話(含msn，視訊)次數?,b13hc5f,b13,子女,Y,
RR2009,b13ic5,健在子女5:去年寫信(含email)次數?,b13ic5f,b13,子女,Y,
RR2009,b13jc5,健在子女5:去年見面次數?,b13jc5f,b13,子女,Y,
RR2009,b13bc6,健在子女6:性別,b13bc6f,b13,子女,Y,
RR2009,b13c01c6,健在子女6:出生年,b13c01cf,b13,子女,Y,
RR2009,b13c02c6,健在子女6:出生月,b13c02cf,b13,子女,Y,
RR2009,b13dc6,健在子女6:教育程度,b13dc6f,b13,子女,Y,
RR2009,b13ec6,健在子女6:目前有沒有工作?,b13ec6f,b13,子女,Y,
RR2009,b13fc6,健在子女6:去年到現在有否改變住處?,b13fc6f,b13,子女,Y,
RR2009,b13gc6,健在子女6:目前住處與您的距離多遠?,b13gc6f,b13,子女,Y,
RR2009,b13hc6,健在子女6:去年每月打電話(含msn，視訊)次數?,b13hc6f,b13,子女,Y,
RR2009,b13ic6,健在子女6:去年寫信(含email)次數?,b13ic6f,b13,子女,Y,
RR2009,b13jc6,健在子女6:去年見面次數?,b13jc6f,b13,子女,Y,
RR2009,b13k02,請問過去一年來，若您的子女有給您(或您配偶)零用金，生活費或節慶紅包，平均每個月大約__元,b13k02f,b13,子女,Y,
RR2009,b15a01,請問過去一年來，您的父母有沒有給您(或您配偶)一般生活費上的資助?,b15a01f,b15,父母,Y,
RR2009,b15a02,請問過去一年來，若您的父母有給您(或您配偶)一般生活費上的資助，平均每個月大約__元,b15a02f,b15,父母,Y,
RR2009,b15b01,請問過去一年來，您(或您配偶)有沒有給您父母零用金，生活費或節慶紅包?,b15b01f,b15,父母,Y,
RR2009,b15b02,請問過去一年來，若您(或您配偶)給您父母零用金，生活費或節慶紅包，平均每個月大約__元,b15b02f,b15,父母,Y,
RR2009,b15c01,在去年之中，請問您的父母是否曾經獲得退休金?,b15c01f,b15,父母,Y,
RR2009,b15c02,在去年之中，請問您的父母是否曾經獲得政府社會福利補助?,b15c02f,b15,父母,Y,
RR2009,b16a01,請問您的父親平常是否與他的配偶同住?,b16a01f,b16,父母,Y,
RR2009,b16a02,請問您的父親平常是否與他的已婚兒子同住?,b16a02f,b16,父母,Y,
RR2009,b16a03,請問您的父親平常是否與他的已婚女兒同住?,b16a03f,b16,父母,Y,
RR2009,b16a04,請問您的父親平常是否與他的未婚兒子同住?,b16a04f,b16,父母,Y,
RR2009,b16a05,請問您的父親平常是否與他的未婚女兒同住?,b16a05f,b16,父母,Y,
RR2009,b16a06,請問您的父親平常是否與他的兄弟姊妹同住?,b16a06f,b16,父母,Y,
RR2009,b16a07,請問您的父親平常是否與他的其他親戚同住?,b16a07f,b16,父母,Y,
RR2009,b16a08,請問您的父親平常是否輪流住他的子女家?,b16a08f,b16,父母,Y,
RR2009,b16a11,請問您的父親平常是否與已婚孫子女同住?,b16a11f,b16,父母,Y,
RR2009,b16a12,請問您的父親平常是否與已婚外孫子女同住?,b16a12f,b16,父母,Y,
RR2009,b16a13,請問您的父親平常是否與其他人同住?,b16a13f,b16,父母,Y,
RR2009,b16d,請問您與您父親去年平均每月打電話(含msn，視訊)次數?,b16d,b16,父母,Y,
RR2009,b16e,請問您與您父親去年見面次數?,b16e,b16,父母,Y,
RR2009,b17a01,請問您的母親平常是否與她的配偶同住?,b17a01f,b17,父母,Y,
RR2009,b17a02,請問您的母親平常是否與她的已婚兒子同住?,b17a02f,b17,父母,Y,
RR2009,b17a03,請問您的母親平常是否與她的已婚女兒同住?,b17a03f,b17,父母,Y,
RR2009,b17a04,請問您的母親平常是否與她的未婚兒子同住?,b17a04f,b17,父母,Y,
RR2009,b17a05,請問您的母親平常是否與她的未婚女兒同住?,b17a05f,b17,父母,Y,
RR2009,b17a06,請問您的母親平常是否與她的兄弟姊妹同住?,b17a06f,b17,父母,Y,
RR2009,b17a07,請問您的母親平常是否與她的其他親戚同住?,b17a07f,b17,父母,Y,
RR2009,b17a08,請問您的母親平常是否輪流住她的子女家?,b17a08f,b17,父母,Y,
RR2009,b17a11,請問您的母親平常是否與已婚孫子女同住?,b17a11f,b17,父母,Y,
RR2009,b17a12,請問您的母親平常是否與已婚外孫子女同住?,b17a12f,b17,父母,Y,
RR2009,b17a13,請問您的母親平常是否與其他人同住?,b17a13f,b17,父母,Y,
RR2009,b17c,請問您母親目前的住處與您的距離多遠?,b17c,b17,父母,Y,
RR2009,b17d,請問您與您母親去年平均每月打電話(含msn，視訊)次數?,b17d,b17,父母,Y,
RR2009,b17e,請問您與您母親去年見面次數?,b17e,b17,父母,Y,
RR2009,b18b,請問您配偶的父親是原住民，台灣閩南人，台灣客家人還是外省人(大陸各省市)?,b18b,b18,配偶父母,,
RR2009,b18c,請問您配偶的母親是原住民，台灣閩南人，台灣客家人還是外省人(大陸各省市)?,b18c,b18,配偶父母,,
RR2009,b19a01,請問過去一年來，您配偶的父母有沒有給您(或您配偶)一般生活費上的資助?,b19a01f,b19,配偶父母,Y,
RR2009,b19a02,請問過去一年來，若您配偶的父母有給您(或您配偶)一般生活費上的資助，平均每個月大約__元,b19a02f,b19,配偶父母,Y,
RR2009,b19b01,請問過去一年來，您(或您配偶)有沒有給您配偶父母零用金，生活費或節慶紅包?,b19b01f,b19,配偶父母,Y,
RR2009,b19b02,請問過去一年來，若您(或您配偶)有給您配偶父母零用金，生活費或節慶紅包，平均每個月大約__元?,b19b02f,b19,配偶父母,Y,
RR2009,b19c01,在去年之中，請問您配偶的父母是否曾經獲得退休金?,b19c01f,b19,配偶父母,Y,
RR2009,b19c02,在去年之中，請問您配偶的父母是否曾經獲得政府社會福利補助?,b19c02f,b19,配偶父母,Y,
RR2009,b20a01,請問您配偶的父親平常是否與他的配偶同住?,b20a01f,b20,配偶父母,Y,
RR2009,b20a02,請問您配偶的父親平常是否與他的已婚兒子同住?,b20a02f,b20,配偶父母,Y,
RR2009,b20a03,請問您配偶的父親平常是否與他的已婚女兒同住?,b20a03f,b20,配偶父母,Y,
RR2009,b20a04,請問您配偶的父親平常是否與他的未婚兒子同住?,b20a04f,b20,配偶父母,Y,
RR2009,b20a05,請問您配偶的父親平常是否與他的未婚女兒同住?,b20a05f,b20,配偶父母,Y,
RR2009,b20a06,請問您配偶的父親平常是否與他的兄弟姊妹同住?,b20a06f,b20,配偶父母,Y,
RR2009,b20a07,請問您配偶的父親平常是否與他的其他親戚同住?,b20a07f,b20,配偶父母,Y,
RR2009,b20a08,請問您配偶的父親平常是否輪流住他的子女家?,b20a08f,b20,配偶父母,Y,
RR2009,b20a11,請問您配偶的父親平常是否與已婚孫子女同住?,b20a11f,b20,配偶父母,Y,
RR2009,b20a12,請問您配偶的父親平常是否與已婚外孫子女同住?,b20a12f,b20,配偶父母,Y,
RR2009,b20a13,請問您配偶的父親平常是否與其他人同住?,b20a13f,b20,配偶父母,Y,
RR2009,b20d,請問您與您配偶父親去年平均每月打電話(含msn，視訊)次數?,b20d,b20,配偶父母,Y,
RR2009,b20e,請問您與您配偶父親去年見面次數?,b20e,b20,配偶父母,Y,
RR2009,b21a01,請問您配偶的母親平常是否與她的配偶同住?,b21a01f,b21,配偶父母,Y,
RR2009,b21a02,請問您配偶的母親平常是否與她的已婚兒子同住?,b21a02f,b21,配偶父母,Y,
RR2009,b21a03,請問您配偶的母親平常是否與她的已婚女兒同住?,b21a03f,b21,配偶父母,Y,
RR2009,b21a04,請問您配偶的母親平常是否與她的未婚兒子同住?,b21a04f,b21,配偶父母,Y,
RR2009,b21a05,請問您配偶的母親平常是否與她的未婚女兒同住?,b21a05f,b21,配偶父母,Y,
RR2009,b21a06,請問您配偶的母親平常是否與她的兄弟姊妹同住?,b21a06f,b21,配偶父母,Y,
RR2009,b21a07,請問您配偶的母親平常是否與她的其他親戚同住?,b21a07f,b21,配偶父母,Y,
RR2009,b21a08,請問您配偶的母親平常是否輪流住她的子女家?,b21a08f,b21,配偶父母,Y,
RR2009,b21a11,請問您配偶的母親平常是否與已婚孫子女同住?,b21a11f,b21,配偶父母,Y,
RR2009,b21a12,請問您配偶的母親平常是否與已婚外孫子女同住?,b21a12f,b21,配偶父母,Y,
RR2009,b21a13,請問您配偶的母親平常是否與其他人同住?,b21a13f,b21,配偶父母,Y,
RR2009,b21c,請問您配偶母親目前的住處與您的距離多遠?,b21c,b21,配偶父母,Y,
RR2009,b21d,請問您與您配偶母親去年平均每月打電話(含msn，視訊)次數?,b21d,b21,配偶父母,Y,
RR2009,b21e,請問您與您配偶母親去年見面次數?,b21e,b21,配偶父母,Y,
RR2009,b22z01,請問您總共有幾個兄弟姊妹(不含受訪者本人)?,b22z01f,b22,兄弟姐妹,,
RR2009,b22z02,請問您有兄幾人?,b22z02f,b22,兄弟姐妹,Y,
RR2009,b22z03,請問您有弟幾人?,b22z03f,b22,兄弟姐妹,Y,
RR2009,b22z04,請問您有姊幾人?,b22z04f,b22,兄弟姐妹,Y,
RR2009,b22z05,請問您有妹幾人?,b22z05f,b22,兄弟姐妹,Y,
RR2009,b23s1,兄弟姊妹1:性別,b23s1f,b23,兄弟姐妹,Y,
RR2009,b24s1,兄弟姊妹1:排行,b24s1f,b24,兄弟姐妹,,
RR2009,b25s1,兄弟姊妹1:出生年,b25s1f,b25,兄弟姐妹,Y,
RR2009,b26s1,兄弟姊妹1:是否與父母同住,b26s1f,b26,兄弟姐妹,Y,
RR2009,b27s1,兄弟姊妹1:是否與您同住,b27s1f,b27,兄弟姐妹,Y,
RR2009,b28s1,兄弟姊妹1:目前住處與您的距離,b28s1f,b28,兄弟姐妹,Y,
RR2009,b29z01s1,兄弟姊妹1:居住地區,b29z01sa,b29,兄弟姐妹,Y,
RR2009,b29z02s1,兄弟姊妹1:居住地區碼,b29z02sa,b29,兄弟姐妹,Y,
RR2009,b30s1,兄弟姊妹1:目前的婚姻狀況,b30s1f,b30,兄弟姐妹,Y,
RR2009,b31s1,兄弟姊妹1:教育程度,b31s1f,b31,兄弟姐妹,Y,
RR2009,b32s1,兄弟姊妹1:目前有沒有工作,b32s1f,b32,兄弟姐妹,Y,
RR2009,b33s1,兄弟姊妹1:目前/前一份工作的職業,b33s1f,b33,兄弟姐妹,Y,
RR2009,b34s1,兄弟姊妹1:為誰工作,b34s1f,b34,兄弟姐妹,Y,
RR2009,b35s1,兄弟姊妹1:去年主要聯絡方式,b35s1f,b35,兄弟姐妹,Y,
RR2009,b36s1,兄弟姊妹1:去年聯絡天數,b36s1f,b36,兄弟姐妹,Y,
RR2009,b23s2,兄弟姊妹2:性別,b23s2f,b23,兄弟姐妹,Y,
RR2009,b24s2,兄弟姊妹2:排行,b24s2f,b24,兄弟姐妹,,
RR2009,b25s2,兄弟姊妹2:出生年,b25s2f,b25,兄弟姐妹,Y,
RR2009,b26s2,兄弟姊妹2:是否與父母同住,b26s2f,b26,兄弟姐妹,Y,
RR2009,b27s2,兄弟姊妹2:是否與您同住,b27s2f,b27,兄弟姐妹,Y,
RR2009,b28s2,兄弟姊妹2:目前住處與您的距離,b28s2f,b28,兄弟姐妹,Y,
RR2009,b29z01s2,兄弟姊妹2:居住地區,b29z01sb,b29,兄弟姐妹,Y,
RR2009,b29z02s2,兄弟姊妹2:居住地區碼,b29z02sb,b29,兄弟姐妹,Y,
RR2009,b30s2,兄弟姊妹2:目前的婚姻狀況,b30s2f,b30,兄弟姐妹,Y,
RR2009,b31s2,兄弟姊妹2:教育程度,b31s2f,b31,兄弟姐妹,Y,
RR2009,b32s2,兄弟姊妹2:目前有沒有工作,b32s2f,b32,兄弟姐妹,Y,
RR2009,b33s2,兄弟姊妹2:目前/前一份工作的職業,b33s2f,b33,兄弟姐妹,Y,
RR2009,b34s2,兄弟姊妹2:為誰工作,b34s2f,b34,兄弟姐妹,Y,
RR2009,b35s2,兄弟姊妹2:去年主要聯絡方式,b35s2f,b35,兄弟姐妹,Y,
RR2009,b36s2,兄弟姊妹2:去年聯絡天數,b36s2f,b36,兄弟姐妹,Y,
RR2009,b23s3,兄弟姊妹3:性別,b23s3f,b23,兄弟姐妹,,
RR2009,b24s3,兄弟姊妹3:排行,b24s3f,b24,兄弟姐妹,,
RR2009,b25s3,兄弟姊妹3:出生年,b25s3f,b25,兄弟姐妹,,
RR2009,b26s3,兄弟姊妹3:是否與父母同住,b26s3f,b26,兄弟姐妹,Y,
RR2009,b27s3,兄弟姊妹3:是否與您同住,b27s3f,b27,兄弟姐妹,Y,
RR2009,b28s3,兄弟姊妹3:目前住處與您的距離,b28s3f,b28,兄弟姐妹,Y,
RR2009,b29z01s3,兄弟姊妹3:居住地區,b29z01sc,b29,兄弟姐妹,,
RR2009,b29z02s3,兄弟姊妹3:居住地區碼,b29z02sc,b29,兄弟姐妹,Y,
RR2009,b30s3,兄弟姊妹3:目前的婚姻狀況,b30s3f,b30,兄弟姐妹,Y,
RR2009,b31s3,兄弟姊妹3:教育程度,b31s3f,b31,兄弟姐妹,Y,
RR2009,b32s3,兄弟姊妹3:目前有沒有工作,b32s3f,b32,兄弟姐妹,,
RR2009,b33s3,兄弟姊妹3:目前/前一份工作的職業,b33s3f,b33,兄弟姐妹,Y,
RR2009,b34s3,兄弟姊妹3:為誰工作,b34s3f,b34,兄弟姐妹,Y,
RR2009,b35s3,兄弟姊妹3:去年主要聯絡方式,b35s3f,b35,兄弟姐妹,,
RR2009,b36s3,兄弟姊妹3:去年聯絡天數,b36s3f,b36,兄弟姐妹,,
RR2009,b23s4,兄弟姊妹4:性別,b23s4f,b23,兄弟姐妹,,
RR2009,b24s4,兄弟姊妹4:排行,b24s4f,b24,兄弟姐妹,,
RR2009,b25s4,兄弟姊妹4:出生年,b25s4f,b25,兄弟姐妹,,
RR2009,b26s4,兄弟姊妹4:是否與父母同住,b26s4f,b26,兄弟姐妹,Y,
RR2009,b27s4,兄弟姊妹4:是否與您同住,b27s4f,b27,兄弟姐妹,Y,
RR2009,b28s4,兄弟姊妹4:目前住處與您的距離,b28s4f,b28,兄弟姐妹,Y,
RR2009,b29z01s4,兄弟姊妹4:居住地區,b29z01sd,b29,兄弟姐妹,,
RR2009,b29z02s4,兄弟姊妹4:居住地區碼,b29z02sd,b29,兄弟姐妹,Y,
RR2009,b30s4,兄弟姊妹4:目前的婚姻狀況,b30s4f,b30,兄弟姐妹,Y,
RR2009,b31s4,兄弟姊妹4:教育程度,b31s4f,b31,兄弟姐妹,Y,
RR2009,b32s4,兄弟姊妹4:目前有沒有工作,b32s4f,b32,兄弟姐妹,,
RR2009,b33s4,兄弟姊妹4:目前/前一份工作的職業,b33s4f,b33,兄弟姐妹,Y,
RR2009,b34s4,兄弟姊妹4:為誰工作,b34s4f,b34,兄弟姐妹,Y,
RR2009,b35s4,兄弟姊妹4:去年主要聯絡方式,b35s4f,b35,兄弟姐妹,Y,
RR2009,b36s4,兄弟姊妹4:去年聯絡天數,b36s4f,b36,兄弟姐妹,,
RR2009,b23s5,兄弟姊妹5:性別,b23s5f,b23,兄弟姐妹,,
RR2009,b24s5,兄弟姊妹5:排行,b24s5f,b24,兄弟姐妹,,
RR2009,b25s5,兄弟姊妹5:出生年,b25s5f,b25,兄弟姐妹,,
RR2009,b26s5,兄弟姊妹5:是否與父母同住,b26s5f,b26,兄弟姐妹,Y,
RR2009,b27s5,兄弟姊妹5:是否與您同住,b27s5f,b27,兄弟姐妹,Y,
RR2009,b28s5,兄弟姊妹5:目前住處與您的距離,b28s5f,b28,兄弟姐妹,Y,
RR2009,b29z01s5,兄弟姊妹5:居住地區,b29z01se,b29,兄弟姐妹,,
RR2009,b29z02s5,兄弟姊妹5:居住地區碼,b29z02se,b29,兄弟姐妹,Y,
RR2009,b30s5,兄弟姊妹5:目前的婚姻狀況,b30s5f,b30,兄弟姐妹,Y,
RR2009,b31s5,兄弟姊妹5:教育程度,b31s5f,b31,兄弟姐妹,Y,
RR2009,b32s5,兄弟姊妹5:目前有沒有工作,b32s5f,b32,兄弟姐妹,,
RR2009,b33s5,兄弟姊妹5:目前/前一份工作的職業,b33s5f,b33,兄弟姐妹,Y,
RR2009,b34s5,兄弟姊妹5:為誰工作,b34s5f,b34,兄弟姐妹,Y,
RR2009,b35s5,兄弟姊妹5:去年主要聯絡方式,b35s5f,b35,兄弟姐妹,Y,
RR2009,b36s5,兄弟姊妹5:去年聯絡天數,b36s5f,b36,兄弟姐妹,,
RR2009,b23s6,最小手足:性別,b23s6f,b23,兄弟姐妹,,
RR2009,b24s6,最小手足:排行,b24s6f,b24,兄弟姐妹,,
RR2009,b25s6,最小手足:出生年,b25s6f,b25,兄弟姐妹,,
RR2009,b26s6,最小手足:是否與父母同住,b26s6f,b26,兄弟姐妹,,
RR2009,b27s6,最小手足:是否與您同住,b27s6f,b27,兄弟姐妹,,
RR2009,b28s6,最小手足:目前住處與您的距離,b28s6f,b28,兄弟姐妹,,
RR2009,b29z01s6,最小手足:居住地區,b29z01sf,b29,兄弟姐妹,,
RR2009,b29z02s6,最小手足:居住地區碼,b29z02sf,b29,兄弟姐妹,,
RR2009,b30s6,最小手足:目前的婚姻狀況,b30s6f,b30,兄弟姐妹,,
RR2009,b31s6,最小手足:教育程度,b31s6f,b31,兄弟姐妹,,
RR2009,b32s6,最小手足:目前有沒有工作,b32s6f,b32,兄弟姐妹,,
RR2009,b33s6,最小手足:目前/前一份工作的職業,b33s6f,b33,兄弟姐妹,,
RR2009,b34s6,最小手足:為誰工作,b34s6f,b34,兄弟姐妹,,
RR2009,b35s6,最小手足:去年主要聯絡方式,b35s6f,b35,兄弟姐妹,,
RR2009,b36s6,最小手足:去年聯絡天數,b36s6f,b36,兄弟姐妹,,
RR2009,b37,如果您前面談到的兄弟姊妹都沒有和您的父母同住，有沒有其他兄弟姊妹是和父母同住的?,b37f,b37,兄弟姐妹,,
RR2009,b38a,與父母同住之手足:性別,b38a,b38,兄弟姐妹,,
RR2009,b38b,與父母同住之手足:排行,b38b,b38,兄弟姐妹,,
RR2009,b38c,與父母同住之手足:出生年,b38c,b38,兄弟姐妹,,
RR2009,b38d,與父母同住之手足:目前住處與您的距離,b38d,b38,兄弟姐妹,,
RR2009,b38e01,與父母同住之手足:居住地區,b38e01f,b38,兄弟姐妹,,
RR2009,b38e02,與父母同住之手足:居住地區碼,b38e02f,b38,兄弟姐妹,,
RR2009,b38f,與父母同住之手足:目前的婚姻狀況,b38f,b38,兄弟姐妹,,
RR2009,b38g,與父母同住之手足:教育程度,b38g,b38,兄弟姐妹,,
RR2009,b38h,與父母同住之手足:目前有沒有工作,b38h,b38,兄弟姐妹,,
RR2009,b38i,與父母同住之手足:目前/前一份工作的職業,b38i,b38,兄弟姐妹,,
RR2009,b38j,與父母同住之手足:為誰工作,b38j,b38,兄弟姐妹,,
RR2009,b38k,與父母同住之手足:去年主要聯絡方式,b38k,b38,兄弟姐妹,,
RR2009,b39z01,在去年(97)之中，您的家庭是否曾經從兄弟姊妹得到資助或貸款?,b39z01f,b39,親戚往來,Y,
RR2009,b39z02,在去年(97)之中，您的家庭是否曾經從配偶的兄弟姊妹得到資助或貸款?,b39z02f,b39,親戚往來,Y,
RR2009,b39z03,在去年(97)之中，您的家庭是否曾經從其他親戚得到資助或貸款?,b39z03f,b39,親戚往來,Y,
RR2009,c04a02,按月領取，每月__元,c04a02f,c04,家庭決策及收支,,
RR2009,c04a03,按年領取，每年__元,c04a03f,c04,家庭決策及收支,,
